Name,Ticker,Buy & Hold Return [%],Return [%],# Trades,Win Rate [%],Profit Factor,Sharpe Ratio,Start,End,Strategy
易威,1799-TW,192.33226837060704,282.27658,12,33.33333333333333,4.999929271339617,0.2171135868602109,2008-11-10,2025-09-30,"B[1,7,54]S[1,7,41]"
富宇,4907-TW,163.4375,-61.31814099999999,14,50.0,1.3369640455482656,-0.1175535974871656,2002-03-04,2025-09-30,"B[1,7,54]S[1,7,41]"
聯德控股-KY,4912-TW,111.6216216216216,27.912219999999994,6,50.0,2.2042354694633377,0.0492409295077157,2011-04-29,2025-09-30,"B[1,7,54]S[1,7,41]"
固緯,2423-TW,124.80000000000004,214.89652500000005,20,55.00000000000001,2.46751543498954,0.1858092769893078,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
十銓,4967-TW,210.52631578947367,166.48704500000002,4,50.0,4.908490433842236,0.3510831712252854,2019-01-14,2025-09-30,"B[1,7,54]S[1,7,41]"
鼎元,2426-TW,-36.39575971731449,-17.856621999999998,12,58.333333333333336,1.378549168944151,-0.025254960064664,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
太極,4934-TW,-14.6766169154229,368.26583,7,42.85714285714285,12.230393749195498,0.2501743553223874,2011-08-16,2025-09-30,"B[1,7,54]S[1,7,41]"
基亞,3176-TW,24.46351931330472,-74.80502499999999,12,16.666666666666664,0.2330120085315317,-0.3449418449149299,2011-11-23,2025-09-30,"B[1,7,54]S[1,7,41]"
直得,1597-TW,69.14893617021278,165.2154,4,50.0,17.849342846878645,0.2350257267710049,2012-12-28,2025-09-30,"B[1,7,54]S[1,7,41]"
虹冠電,3257-TW,39.81576253838279,92.35728500000006,8,25.0,3.1189546650267364,0.1594331591915612,2011-03-21,2025-09-30,"B[1,7,54]S[1,7,41]"
燁興,2007-TW,-1.463414634146332,242.671042,14,42.85714285714285,3.298189018807612,0.1173255213904756,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
華研,8446-TW,-48.48167539267016,72.62539,7,71.42857142857143,3.795452759411925,0.15693042551994,2013-12-19,2025-09-30,"B[1,7,54]S[1,7,41]"
泰碩,3338-TW,85.39682539682539,157.212375,8,37.5,4.099658888839873,0.2605959301719032,2013-12-13,2025-09-30,"B[1,7,54]S[1,7,41]"
凌通,4952-TW,59.17968749999999,3.7008349999999854,9,33.33333333333333,1.5810845767185813,0.0097145247430446,2011-11-01,2025-09-30,"B[1,7,54]S[1,7,41]"
精確,3162-TW,257.19063545150505,111.46160599999996,12,33.33333333333333,2.9452724915761936,0.1071258426071277,2005-10-03,2025-09-30,"B[1,7,54]S[1,7,41]"
麗清,3346-TW,-56.16438356164384,-25.75991000000002,6,33.33333333333333,0.9658607529930556,-0.1291618881994025,2016-12-19,2025-09-30,"B[1,7,54]S[1,7,41]"
振發,5426-TW,-68.67132867132867,-73.98574700000002,18,33.33333333333333,0.5899180719904658,-0.2102564357472098,2000-02-10,2025-09-30,"B[1,7,54]S[1,7,41]"
萬企,2701-TW,-18.909090909090907,-70.89867000000002,25,24.0,0.142105461432886,-0.2815487872180357,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
達邁,3645-TW,116.6666666666667,165.37708500000005,6,83.33333333333334,6.4145789381766525,0.1895826208684728,2011-10-05,2025-09-30,"B[1,7,54]S[1,7,41]"
佳凌,4976-TW,-3.076923076923084,320.7999700000001,3,66.66666666666666,34.155083573633014,0.3487284393939454,2012-11-20,2025-09-30,"B[1,7,54]S[1,7,41]"
揚智,3041-TW,-86.03960396039605,-52.25745500000002,18,44.44444444444444,1.0650442488737943,-0.0729235766061395,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
凌群,2453-TW,29.79166666666666,509.9013269999999,22,45.45454545454545,4.100612242907175,0.2420768936768544,2001-05-22,2025-09-30,"B[1,7,54]S[1,7,41]"
鑽全,1527-TW,-70.54298642533936,157.28817500000005,16,37.5,2.9866653338632743,0.1577748380106284,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
通嘉,3588-TW,-78.62348178137651,260.04539,8,50.0,7.774625252397137,0.231209817304503,2009-08-14,2025-09-30,"B[1,7,54]S[1,7,41]"
理銘,6212-TW,-28.42975206611571,465.638492,10,60.0,5.269996767147555,0.3234561171534946,2002-12-26,2025-09-30,"B[1,7,54]S[1,7,41]"
宜進,1457-TW,67.8391959798995,-9.431421999999998,16,43.75,1.2477050548019448,-0.0143240105624002,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
圓剛,2417-TW,27.91411042944786,513.3500750000001,16,56.25,4.623189407435423,0.2340191708476943,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
杏輝,1734-TW,37.61261261261262,340.331745,23,26.08695652173913,3.41764540727638,0.2217647819190087,2000-10-17,2025-09-30,"B[1,7,54]S[1,7,41]"
第一保,2852-TW,131.0344827586207,177.46755000000005,17,52.94117647058824,2.728788074846599,0.2108566689513544,2000-11-28,2025-09-30,"B[1,7,54]S[1,7,41]"
亞弘電,6201-TW,3.423423423423421,253.22684000000004,14,57.14285714285714,8.373252504887663,0.3502624177202063,2002-12-27,2025-09-30,"B[1,7,54]S[1,7,41]"
統振,6170-TW,-26.33093525179856,-93.73439,12,16.666666666666664,0.0808837637068179,-0.4295663803493976,2002-04-16,2025-09-30,"B[1,7,54]S[1,7,41]"
良得電,2462-TW,109.09090909090912,13.706094999999996,21,38.095238095238095,1.4288268330379772,0.0214289158346053,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
山林水,8473-TW,-40.25,-52.20574,6,0.0,0.0,-0.5610043924199148,2016-09-08,2025-09-30,"B[1,7,54]S[1,7,41]"
錸德,2349-TW,-94.7715736040609,167.7576710000001,14,50.0,2.627990058520125,0.109010955647917,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
申豐,6582-TW,-59.05898876404495,182.2457,4,50.0,10.142575953834909,0.37038348756663,2017-06-14,2025-09-30,"B[1,7,54]S[1,7,41]"
江申,1525-TW,214.88372093023256,53.245110000000025,20,30.0,1.8991524494151504,0.0630889386803752,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
希華,2484-TW,-73.59281437125749,-24.856404000000005,15,40.0,1.3349055590241,-0.0365661727998716,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
欣巴巴,9906-TW,1565.7142857142856,518.6909679999999,18,38.88888888888889,7.257857881178481,0.056320576221062,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
橋椿,2062-TW,-58.598130841121495,222.60788,8,62.5,5.308547497714709,0.3082859427520191,2007-11-16,2025-09-30,"B[1,7,54]S[1,7,41]"
科妍,1786-TW,22.289156626506024,-23.713519999999995,8,25.0,1.310560041589648,-0.0771536388023608,2013-11-12,2025-09-30,"B[1,7,54]S[1,7,41]"
精技,2414-TW,-42.2,129.07613000000003,13,69.23076923076923,2.26782030672696,0.1364393729805826,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
耿鼎,1524-TW,-5.2721088435374055,309.93504000000013,19,42.10526315789473,3.032702180317087,0.193521073246421,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
寒舍,2739-TW,-25.673076923076927,16.383150000000025,7,14.285714285714285,1.972840003976121,0.0586346551737705,2016-05-19,2025-09-30,"B[1,7,54]S[1,7,41]"
宏齊,6168-TW,-45.84415584415584,232.93525999999991,14,57.14285714285714,2.882657623044306,0.1641217936776098,2002-03-22,2025-09-30,"B[1,7,54]S[1,7,41]"
得力,1464-TW,12.755102040816327,532.6797470000002,18,44.44444444444444,3.5854788155475896,0.2636879148895678,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
倉和,6538-TW,-24.13461538461538,542.906725,5,40.0,13.686016499377814,0.5039123740851946,2016-10-21,2025-09-30,"B[1,7,54]S[1,7,41]"
亞洲藏壽司,2754-TW,-9.81481481481481,55.910840000000015,2,50.0,4.909379968203499,0.3085779669403914,2020-09-17,2025-09-30,"B[1,7,54]S[1,7,41]"
中電,1611-TW,-23.97660818713451,-12.808365999999957,17,41.17647058823529,1.1464890218465864,-0.0214059428078037,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
瑞穎,8083-TW,301.06951871657753,265.787275,13,61.53846153846154,3.805130628936331,0.3155980808503855,2004-09-23,2025-09-30,"B[1,7,54]S[1,7,41]"
皇田,9951-TW,8.598130841121499,781.3875999999999,11,54.54545454545454,13.33346157660718,0.3891043383729266,2003-12-18,2025-09-30,"B[1,7,54]S[1,7,41]"
全台,3038-TW,-50.0,45.70359099999997,13,38.46153846153847,1.7474143583275554,0.0550324632468306,2001-04-03,2025-09-30,"B[1,7,54]S[1,7,41]"
耀勝,3207-TW,320.2380952380952,421.622023,13,53.84615384615385,5.265008664746999,0.2189058097150241,2004-11-04,2025-09-30,"B[1,7,54]S[1,7,41]"
聰泰,5474-TW,1355.3191489361702,50.663777,18,33.33333333333333,2.525984012917861,0.0425780200774898,2001-03-20,2025-09-30,"B[1,7,54]S[1,7,41]"
崇越電,3388-TW,-60.98765432098765,63.44127,12,50.0,2.774141401958523,0.15884330761765,2006-02-22,2025-09-30,"B[1,7,54]S[1,7,41]"
寶島科,5312-TW,127.27272727272728,1078.15535,21,52.38095238095239,6.744267176824596,0.3134914724344326,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
驊訊,6237-TW,-61.50000000000001,447.1993950000001,13,38.46153846153847,5.688616234183917,0.2309655380673949,2003-04-21,2025-09-30,"B[1,7,54]S[1,7,41]"
越峰,8121-TW,73.4375,206.47653,12,50.0,4.428603384962228,0.1290770313869382,2005-02-17,2025-09-30,"B[1,7,54]S[1,7,41]"
彰源,2030-TW,-20.05649717514124,734.0160039999998,10,50.0,7.57762421351403,0.2532466475843862,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
南六,6504-TW,-39.26128590971272,-77.85192,15,20.0,0.2443926624480008,-0.5817494418671324,2013-05-07,2025-09-30,"B[1,7,54]S[1,7,41]"
建碁,3046-TW,-67.54578754578755,573.1297309999999,13,38.46153846153847,5.1195108834692,0.1404648625507886,2000-08-22,2025-09-30,"B[1,7,54]S[1,7,41]"
晶悅,2718-TW,59.30851063829786,-54.17203500000001,9,22.22222222222222,0.2090745138338759,-0.2879878966448181,2011-03-29,2025-09-30,"B[1,7,54]S[1,7,41]"
英濟,3294-TW,-24.796747967479675,101.40886500000002,13,61.53846153846154,2.4297068910115813,0.117593959958192,2007-04-27,2025-09-30,"B[1,7,54]S[1,7,41]"
普誠,6129-TW,-35.95744680851063,33.286994999999976,17,29.411764705882355,2.7638852351808616,0.0354816487350178,2001-12-25,2025-09-30,"B[1,7,54]S[1,7,41]"
和成,1810-TW,71.42857142857143,-3.1378819999999945,19,42.10526315789473,1.4716838649153108,-0.0044900093890467,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
醫揚,6569-TW,-44.19642857142857,-30.659119999999994,7,42.85714285714285,1.1931671749471535,-0.1943934340050788,2016-12-21,2025-09-30,"B[1,7,54]S[1,7,41]"
鼎炫-KY,8499-TW,57.59493670886076,-0.2422800000000046,6,50.0,1.2309665068017062,-0.0013135964196855,2017-11-24,2025-09-30,"B[1,7,54]S[1,7,41]"
桓達,4549-TW,0.8547008547008548,29.79869000000004,7,42.85714285714285,2.2938900885723488,0.0949526320379709,2014-11-27,2025-09-30,"B[1,7,54]S[1,7,41]"
車王電,1533-TW,-25.930232558139533,-15.39922999999998,18,27.77777777777778,1.828430582961948,-0.0270694587728391,2001-04-06,2025-09-30,"B[1,7,54]S[1,7,41]"
致和證,5864-TW,45.60161779575328,203.856714,6,50.0,6.598294274933314,0.4906385710822121,2018-04-02,2025-09-30,"B[1,7,54]S[1,7,41]"
豐達科,3004-TW,257.1428571428572,2939.93535,11,63.63636363636363,9.91126571249449,0.0227590101534651,2002-02-25,2025-09-30,"B[1,7,54]S[1,7,41]"
岱宇,1598-TW,-52.49204665959704,88.45075000000003,6,33.33333333333333,3.689120940621955,0.2878162364405752,2016-09-20,2025-09-30,"B[1,7,54]S[1,7,41]"
福邦證,6026-TW,20.212765957446813,143.262115,9,66.66666666666666,8.1020492171466,0.3668067354962479,2016-01-27,2025-09-30,"B[1,7,54]S[1,7,41]"
宏遠,1460-TW,-47.87610619469027,170.70419200000003,15,60.0,3.180008525076789,0.1531929266812417,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
尚凡,5278-TW,-82.24598930481284,13.05198000000017,5,60.0,5.570508719183166,0.0220522446853842,2013-06-04,2025-09-30,"B[1,7,54]S[1,7,41]"
宏致,3605-TW,-11.728395061728394,253.52139000000005,8,50.0,3.6934558960192354,0.2245529293693074,2009-03-26,2025-09-30,"B[1,7,54]S[1,7,41]"
立敦,6175-TW,29.166666666666664,249.1469209999999,15,33.33333333333333,3.778273613380869,0.1543355343684584,2002-06-10,2025-09-30,"B[1,7,54]S[1,7,41]"
憶聲,3024-TW,-43.40425531914893,17.361290000000015,14,42.85714285714285,1.863040534144172,0.0264041584437552,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
公準,3178-TW,97.26495726495727,99.64789000000002,3,66.66666666666666,10.203794550613187,0.2887662248458268,2018-11-19,2025-09-30,"B[1,7,54]S[1,7,41]"
萬泰科,6190-TW,464.82758620689657,-7.892407999999984,10,50.0,1.8442913402128305,-0.0116477745678185,2002-08-01,2025-09-30,"B[1,7,54]S[1,7,41]"
大量,3167-TW,421.9298245614035,502.77968,5,60.0,3.030856994749453,0.4066408550768502,2013-10-21,2025-09-30,"B[1,7,54]S[1,7,41]"
弘憶股,3312-TW,157.97546012269936,252.155332,10,40.0,3.749473769881121,0.2172297507351344,2005-11-07,2025-09-30,"B[1,7,54]S[1,7,41]"
樂事綠能,1529-TW,48.70967741935484,-46.99431199999999,20,35.0,1.0027157969553933,-0.0778863289418028,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
康那香,9919-TW,-29.554655870445345,10.61528499999994,20,40.0,1.6588152929188524,0.0146964747986921,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
茂矽,2342-TW,-35.483870967741936,198.90693599999997,9,55.55555555555556,3.623962991610314,0.0405407760578193,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
嘉威,3557-TW,-33.60128617363345,315.54385300000007,8,50.0,11.431784931548036,0.2604432547758234,2008-02-27,2025-09-30,"B[1,7,54]S[1,7,41]"
茂訊,3213-TW,352.38095238095235,997.818975,14,64.28571428571429,14.487001758375548,0.4564612861189132,2004-10-01,2025-09-30,"B[1,7,54]S[1,7,41]"
南光,1752-TW,33.87387387387387,26.973639999999964,10,30.0,1.83181723747068,0.0547951698004974,2009-08-10,2025-09-30,"B[1,7,54]S[1,7,41]"
泓格,3577-TW,210.8695652173913,22.133805,11,27.27272727272727,2.4568291530441986,0.0435768551951034,2009-01-06,2025-09-30,"B[1,7,54]S[1,7,41]"
正道,1506-TW,118.33333333333331,277.6884840000001,13,38.46153846153847,4.723626679865103,0.1859429527621411,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
友輝,4933-TW,-27.59036144578313,343.804675,8,62.5,6.067671456702085,0.3960074557880818,2011-07-29,2025-09-30,"B[1,7,54]S[1,7,41]"
新鼎,5209-TW,635.981308411215,138.143575,16,43.75,2.829485666634768,0.145353135084865,2002-02-25,2025-09-30,"B[1,7,54]S[1,7,41]"
東台,4526-TW,45.91836734693878,37.05716500000001,15,46.66666666666666,1.832798350428655,0.0471042921254521,2000-09-28,2025-09-30,"B[1,7,54]S[1,7,41]"
湧德,3689-TW,40.0,84.942205,10,50.0,1.904371201574884,0.1557352238043038,2012-10-18,2025-09-30,"B[1,7,54]S[1,7,41]"
展碁國際,6776-TW,-24.103299856527983,6.534280000000005,3,66.66666666666666,4.790214194146384,0.0754719985721995,2021-03-31,2025-09-30,"B[1,7,54]S[1,7,41]"
永新-KY,4557-TW,0.4285714285714245,-0.4271399999999907,7,28.57142857142857,1.1527271655977078,-0.0021735641794577,2015-10-12,2025-09-30,"B[1,7,54]S[1,7,41]"
中連,5604-TW,186.97318007662835,175.51127000000002,22,54.54545454545454,3.0611490904004017,0.2322030520550644,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
全友,2305-TW,-35.22727272727273,-20.63850899999997,21,28.57142857142857,1.1409527876203032,-0.0302557932632778,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
鈞興-KY,4571-TW,93.88888888888889,197.40841000000003,3,66.66666666666666,364.0414912399834,0.4426467582255156,2019-09-17,2025-09-30,"B[1,7,54]S[1,7,41]"
寬魚國際,6101-TW,71.72897196261684,1122.5257799999997,12,50.0,9.046534344252436,0.1147600414302176,2001-03-29,2025-09-30,"B[1,7,54]S[1,7,41]"
弘帆,8433-TW,104.61538461538464,20.496109999999987,10,40.0,2.264471659786526,0.0550096050188088,2012-12-19,2025-09-30,"B[1,7,54]S[1,7,41]"
安格,6684-TW,-65.22988505747126,58.75002999999999,1,100.0,10.0,0.351700270888343,2021-08-11,2025-09-30,"B[1,7,54]S[1,7,41]"
亞泰,4974-TW,203.6053130929791,21.936419999999995,8,37.5,1.7737693663423877,0.0560012008399984,2011-11-29,2025-09-30,"B[1,7,54]S[1,7,41]"
盛達,3027-TW,-73.4375,78.680835,17,29.411764705882355,2.026622875057333,0.074167646292779,2000-01-21,2025-09-30,"B[1,7,54]S[1,7,41]"
磐亞,4707-TW,-61.61538461538461,205.522808,17,52.94117647058824,2.9189529068361693,0.157741429114224,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
新復興,4909-TW,23.023255813953487,728.5125449999999,13,61.53846153846154,7.148871051335937,0.2909088597466831,2002-11-28,2025-09-30,"B[1,7,54]S[1,7,41]"
榮創,3437-TW,-83.31503841931942,69.851775,5,60.0,2.9681850894218056,0.1647874249714022,2014-07-09,2025-09-30,"B[1,7,54]S[1,7,41]"
金益鼎,8390-TW,-35.57603686635944,-11.606604999999991,11,45.45454545454545,1.0793613642507924,-0.0281146493013705,2008-05-21,2025-09-30,"B[1,7,54]S[1,7,41]"
宏和,1446-TW,130.58823529411768,239.594776,19,21.052631578947366,3.291786170493864,0.1847418311313053,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
鳳凰,5706-TW,326.4,252.88354000000012,15,33.33333333333333,4.447881795608698,0.1980405423177833,2001-11-30,2025-09-30,"B[1,7,54]S[1,7,41]"
翔名,8091-TW,297.8494623655914,161.64963000000003,14,50.0,2.801204928375678,0.1525365182459279,2004-06-24,2025-09-30,"B[1,7,54]S[1,7,41]"
冠星-KY,4439-TW,-51.82266009852216,-42.23855,4,0.0,0.0,-0.4968867437177535,2019-12-05,2025-09-30,"B[1,7,54]S[1,7,41]"
大世科,8099-TW,152.0249221183801,140.82112999999998,16,43.75,2.244274456994356,0.1486063769942419,2004-03-29,2025-09-30,"B[1,7,54]S[1,7,41]"
中揚光,6668-TW,-51.84357541899441,-58.69437999999999,4,25.0,0.2481782563220763,-0.4903353216368737,2018-12-12,2025-09-30,"B[1,7,54]S[1,7,41]"
昭輝,1339-TW,39.32203389830509,27.04132000000002,11,54.54545454545454,1.8937971604705075,0.0697239869626282,2012-04-24,2025-09-30,"B[1,7,54]S[1,7,41]"
大展證,6020-TW,26.086956521739147,-52.18063500000001,22,27.27272727272727,0.800947042520539,-0.16389538778223,2003-01-23,2025-09-30,"B[1,7,54]S[1,7,41]"
坤悅,5206-TW,155.9139784946237,1137.143653,16,50.0,9.024776780456982,0.3193216851251662,2001-10-08,2025-09-30,"B[1,7,54]S[1,7,41]"
聚鼎,6224-TW,26.065162907268167,33.66996499999999,16,31.25,1.7858631581850648,0.0482361447887088,2003-01-06,2025-09-30,"B[1,7,54]S[1,7,41]"
時碩工業,4566-TW,-31.944444444444446,45.12083500000001,5,60.0,6.7040980701821145,0.1663537857494877,2018-02-05,2025-09-30,"B[1,7,54]S[1,7,41]"
金山電,8042-TW,61.70212765957447,-8.569254999999957,13,46.15384615384615,1.335276588219516,-0.0175210898329386,2004-03-22,2025-09-30,"B[1,7,54]S[1,7,41]"
惠特,6706-TW,10.807453416149071,-64.3587,2,0.0,0.0,-0.6147120685030957,2019-12-19,2025-09-30,"B[1,7,54]S[1,7,41]"
華景電,6788-TW,33.0749354005168,96.33335,3,66.66666666666666,16.049944966421542,0.4624749171335963,2021-09-29,2025-09-30,"B[1,7,54]S[1,7,41]"
元翎,4564-TW,-64.64088397790054,-23.46588999999999,2,50.0,0.3663012537096479,-0.1758443987548588,2019-03-07,2025-09-30,"B[1,7,54]S[1,7,41]"
三商電,2427-TW,-65.16129032258064,-63.68777099999999,26,26.923076923076923,0.7550193027333576,-0.1611685047925811,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
奈米醫材,6612-TW,7.882352941176474,28.33255,3,66.66666666666666,2.593408668349888,0.1007909761233091,2018-07-18,2025-09-30,"B[1,7,54]S[1,7,41]"
美好證,6021-TW,56.83453237410072,0.0300410000000265,18,33.33333333333333,1.4812716384670508,5.215476553393732e-05,2003-04-23,2025-09-30,"B[1,7,54]S[1,7,41]"
安集,6477-TW,87.9464285714286,52.25583000000002,6,33.33333333333333,3.070786650892166,0.1357685851642945,2016-06-21,2025-09-30,"B[1,7,54]S[1,7,41]"
聚積,3527-TW,-81.699716713881,45.44248999999999,9,33.33333333333333,2.1557886890208304,0.0683955703272795,2007-10-29,2025-09-30,"B[1,7,54]S[1,7,41]"
宏觀,6568-TW,-16.938110749185668,-38.9888,5,40.0,0.566422592080716,-0.2505418132946489,2016-12-28,2025-09-30,"B[1,7,54]S[1,7,41]"
欣高,9931-TW,193.53448275862067,293.30637,19,63.1578947368421,7.054306011188441,0.2796014485912889,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
傳奇,4994-TW,-40.89285714285714,259.803045,7,42.85714285714285,6.7352034983344025,0.346956694039613,2011-12-13,2025-09-30,"B[1,7,54]S[1,7,41]"
擎邦,6122-TW,75.17985611510792,1024.274323,19,31.57894736842105,4.599604583002704,0.354060234158871,2000-07-14,2025-09-30,"B[1,7,54]S[1,7,41]"
強新,5013-TW,47.35449735449737,1698.96058,13,53.84615384615385,10.107529455373138,0.4060646714593793,2000-05-08,2025-09-30,"B[1,7,54]S[1,7,41]"
今國光,6209-TW,-58.28729281767956,-34.37148000000003,14,21.428571428571427,1.5902716156683134,-0.0622580034019564,2002-12-30,2025-09-30,"B[1,7,54]S[1,7,41]"
泰詠,6266-TW,18.849206349206348,539.1493849999999,13,76.92307692307693,7.041101814493488,0.3037726623581219,2004-04-29,2025-09-30,"B[1,7,54]S[1,7,41]"
上曜,1316-TW,136.43410852713177,272.7651529999999,16,50.0,2.666387203732681,0.1742085279760965,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
冠軍,1806-TW,-70.06349206349206,213.050185,19,52.63157894736842,2.7424327841286904,0.1411318231833963,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
晶采,8049-TW,43.92265193370165,103.5122639999999,14,50.0,2.233558377234348,0.1085887935270461,2004-02-02,2025-09-30,"B[1,7,54]S[1,7,41]"
昆盈,2365-TW,80.60344827586206,148.29987099999994,17,41.17647058823529,3.065665229317458,0.1352449844281704,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
力泰,5520-TW,261.6600790513834,223.64730499999996,17,35.294117647058826,3.5784797363465883,0.1969006123787853,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
燦坤,2430-TW,-55.04587155963303,390.9289800000001,18,22.22222222222222,5.487977616564543,0.2194822318294616,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
由田,3455-TW,146.57894736842104,1114.484145,12,58.333333333333336,11.342958910306654,0.4515535021213404,2007-12-27,2025-09-30,"B[1,7,54]S[1,7,41]"
常珵,8097-TW,115.05016722408024,36.77307899999996,12,41.66666666666667,2.984739648322864,0.0275251586388958,2004-03-01,2025-09-30,"B[1,7,54]S[1,7,41]"
氣立,4555-TW,-47.47596153846153,-48.00935499999999,4,0.0,0.0,-0.3731176762849912,2015-10-27,2025-09-30,"B[1,7,54]S[1,7,41]"
承啟,2425-TW,-24.44444444444444,285.3165730000002,13,53.84615384615385,4.749692442072348,0.1689671960930837,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
港建*,3093-TW,-61.236802413273,102.63680999999993,13,38.46153846153847,3.9525747418462234,0.138335496569959,2005-06-17,2025-09-30,"B[1,7,54]S[1,7,41]"
菱光,8249-TW,41.45141451414515,342.1060949999999,14,64.28571428571429,4.303132046249073,0.2892855510750925,2005-05-17,2025-09-30,"B[1,7,54]S[1,7,41]"
建國,5515-TW,68.88111888111887,78.499628,22,31.818181818181817,1.913551024983609,0.0765451099919975,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
亨泰光,6747-TW,39.42652329749104,19.5658,1,0.0,0.0,0.2785585304920691,2021-01-19,2025-09-30,"B[1,7,54]S[1,7,41]"
利機,3444-TW,133.73983739837396,132.61812000000012,9,77.77777777777779,3.775160313815448,0.164517620596529,2008-09-26,2025-09-30,"B[1,7,54]S[1,7,41]"
韋僑,6417-TW,169.5121951219512,105.54249499999996,6,66.66666666666666,7.171090966141313,0.3200594259315162,2015-10-08,2025-09-30,"B[1,7,54]S[1,7,41]"
必應,6625-TW,-2.5316455696202564,-4.7955350000000205,7,14.285714285714285,2.140131033147354,-0.0220406599017243,2018-02-07,2025-09-30,"B[1,7,54]S[1,7,41]"
千附,8383-TW,0.4796163069544262,97.44015,15,60.0,2.614940766443547,0.1286537638145368,2004-09-10,2025-09-30,"B[1,7,54]S[1,7,41]"
華廣,4737-TW,-44.070796460176986,-50.430105000000026,13,30.76923076923077,0.4685731751942565,-0.2786809523503727,2010-12-23,2025-09-30,"B[1,7,54]S[1,7,41]"
康全電訊,8089-TW,-44.68253968253968,-12.628240000000002,3,33.33333333333333,0.5052805412388301,-0.09257166359687,2020-09-23,2025-09-30,"B[1,7,54]S[1,7,41]"
懷特,4108-TW,-73.9655172413793,5.173644999999925,12,41.66666666666667,1.5743044787121674,0.0084320854377154,2002-05-13,2025-09-30,"B[1,7,54]S[1,7,41]"
撼訊,6150-TW,210.1123595505618,13568.783540000004,14,57.14285714285714,13.055603685862035,0.4430047076976913,2002-03-11,2025-09-30,"B[1,7,54]S[1,7,41]"
美而快,5321-TW,146.4912280701754,1883.063921,11,63.63636363636363,6.854750796174351,0.0947510089937319,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
圓展,3669-TW,-18.877551020408166,66.22499500000002,8,37.5,3.093935820452627,0.1421131915268732,2011-08-25,2025-09-30,"B[1,7,54]S[1,7,41]"
上福,6128-TW,-47.66355140186916,169.88804999999988,16,31.25,3.032851811118669,0.2203863521983509,2001-12-25,2025-09-30,"B[1,7,54]S[1,7,41]"
台境,8476-TW,-66.54867256637168,291.70868,4,50.0,21.554713629698814,0.5717268826753348,2017-03-28,2025-09-30,"B[1,7,54]S[1,7,41]"
映泰,2399-TW,-69.44,2802.016519,20,55.00000000000001,6.990283527747617,0.4021969377501673,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
三豐,5514-TW,205.3097345132743,681.7007599999997,17,70.58823529411765,6.147877022529498,0.3147236574849718,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
上奇,6123-TW,13.305613305613305,2673.039,16,75.0,16.883505610665345,0.354646295010097,2002-01-23,2025-09-30,"B[1,7,54]S[1,7,41]"
高林,2906-TW,54.01069518716578,202.013072,19,52.63157894736842,3.973240242073055,0.2259952825519681,2000-01-04,2025-09-30,"B[1,7,54]S[1,7,41]"
